,Id,Code,Name,was,subsequent,Class,Standard Concept Caption,RC,DRC,PC,DPC,Valid Start Date,Valid End Date,Domain,Vocabulary
,3248659,22298006,Myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,3137847,233824008,Myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,40761359,58258-5,Myocardial infarction,1,,Clinical Observation,Standard,timeout,timeout,timeout,timeout,01/06/2010,12/31/2099,Observation,LOINC
,40436955,233824008,Myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,4347016,N0000002085,Myocardial Infarction,1,,Ind / CI,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Drug,NDFRT
,45616764,D009203,Myocardial Infarction,1,,Main Heading,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,MeSH
,45480264,G311000,Myocardial infarction aborted,,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,40323863,155304006,Myocardial infarction (& [acute]) or coronary thrombosis,,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,40345176,266288001,Myocardial infarction (& [acute]) or coronary thrombosis,,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,40398435,194796000,(Myocardial infarction (& [acute] or [silent] or [cardiac rupture following])) or (coronary thrombosis),,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,1413812,I21.303,Myocardial infarction after percutaneous coronary intervention (machine translation),,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,37072919,LP31566-0,Myocardial infarction age,,,LOINC Component,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Observation,LOINC
,3020601,8611-6,Myocardial infarction age by EKG,,,Clinical Observation,Standard,timeout,timeout,timeout,timeout,09/06/1996,12/31/2099,Measurement,LOINC
,37023793,LP406880-7,Myocardial infarction age | Heart | Impression,,,LOINC Hierarchy,Classification,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Measurement,LOINC
,1413769,I20.005,"Myocardial infarction, angina pectoris (machine translation)",,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,38004628,123,Myocardial infarction (broad),,,SMQ,Classification,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,SMQ
,42537824,737438001,Myocardial infarction clinical management plan,1,,Record Artifact,Non-Standard,timeout,timeout,timeout,timeout,01/31/2018,12/31/2099,Type Concept,SNOMED
,3162882,720699005,Myocardial infarction clinical management plan,1,,Qualifier Value,Non-Standard,timeout,timeout,timeout,timeout,07/30/2017,07/31/2017,Observation,Nebraska Lexicon
,3213169,737438001,Myocardial infarction clinical management plan,1,,Record Artifact,Non-Standard,timeout,timeout,timeout,timeout,01/31/2018,12/31/2099,Type Concept,Nebraska Lexicon
,36715182,720699005,Myocardial infarction clinical management plan,1,,Qualifier Value,Non-Standard,timeout,timeout,timeout,timeout,01/31/2017,01/31/2018,Observation,SNOMED
,1413811,I21.302,"Myocardial infarction, coronary artery bypass surgery (machine translation)",1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,604179,7.26499301000119E+017,Myocardial infarction due to atherothrombotic coronary artery disease,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2021,12/31/2099,Condition,SNOMED
,37309626,1.68376810001191E+016,Myocardial infarction due to demand ischemia,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2020,12/31/2099,Condition,SNOMED
,3411916,113155009,Myocardial infarction education,1,,Procedure,Non-Standard,timeout,timeout,timeout,timeout,07/31/2010,12/31/2099,Procedure,Nebraska Lexicon
,4010422,113155009,Myocardial infarction education,,,Procedure,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Observation,SNOMED
,40761424,58323-7,Myocardial infarction in interim,,,Clinical Observation,Standard,timeout,timeout,timeout,timeout,01/06/2010,12/31/2099,Observation,LOINC
,1034906,LP98949-8,Myocardial infarction in interim,1,,LOINC Component,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Observation,LOINC
,1014313,LP200243-6,Myocardial infarction in past 24 hours,1,,LOINC Component,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Observation,LOINC
,21491677,78926-3,Myocardial infarction in past 24 hours,1,,Clinical Observation,Standard,timeout,timeout,timeout,timeout,06/24/2016,12/31/2099,Observation,LOINC
,4170094,418044006,Myocardial infarction in recovery phase,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2006,12/31/2099,Condition,SNOMED
,3389026,418044006,Myocardial infarction in recovery phase,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2006,12/31/2099,Condition,Nebraska Lexicon
,38000047,123,Myocardial infarction (narrow),1,,SMQ,Classification,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,SMQ
,3124335,194827005,Myocardial infarction: [old] or [healed] or [personal history of],1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,40398853,194827005,Myocardial infarction: [old] or [healed] or [personal history of],1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,45880412,LA12360-6,Myocardial infarction or chest pain,,,Answer,Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Meas Value,LOINC
,40769284,66624-8,Myocardial infarction [Reported],1,,Clinical Observation,Standard,timeout,timeout,timeout,timeout,06/21/2011,12/31/2099,Observation,LOINC
,45882239,LA6264-1,"Myocardial infarction, stroke",1,,Answer,Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Meas Value,LOINC
,3168880,7450001000004108,Myocardial infarction suspected for evaluation,1,,Context-dependent,Standard,timeout,timeout,timeout,timeout,01/28/2016,12/31/2099,Observation,Nebraska Lexicon
,1326590,I21.A1,Myocardial infarction type 2,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2018,12/31/2099,Condition,ICD10CM
,3262062,371068009,Myocardial infarction with complication,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2008,12/31/2099,Condition,Nebraska Lexicon
,4154704,371068009,Myocardial infarction with complication,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,07/31/2002,07/31/2020,Condition,SNOMED
,785996,I21.B,Myocardial infarction with coronary microvascular dysfunction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,10/01/2023,12/31/2099,Condition,ICD10CM
,618951,879955009,Myocardial infarction with non-obstructive coronary artery,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2021,12/31/2099,Condition,SNOMED
,3405032,371824008,Myocardial ischaemia manifest on stress test status post myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2002,12/31/2099,Condition,Nebraska Lexicon
,4155965,371824008,Myocardial ischemia manifest on stress test status post myocardial infarction,1,,Clinical Finding,Standard,timeout,timeout,timeout,timeout,07/31/2002,12/31/2099,Observation,SNOMED
,3359082,429391004,New myocardial infarction compared to prior study,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2008,12/31/2099,Condition,Nebraska Lexicon
,4179525,429391004,New myocardial infarction compared to prior study,1,1,Clinical Finding,Standard,timeout,timeout,timeout,timeout,01/31/2008,12/31/2099,Condition,SNOMED
,3281907,314207007,Non-Q wave myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,4200113,314207007,Non-Q wave myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,19137723,D000072658,Non-ST Elevated Myocardial Infarction,1,,Main Heading,Non-Standard,timeout,timeout,timeout,timeout,05/01/2023,12/31/2099,Condition,MeSH
,718257,N0000192931,Non-ST Elevated Myocardial Infarction,1,,Ind / CI,Non-Standard,timeout,timeout,timeout,timeout,01/03/2017,12/31/2099,Drug,NDFRT
,35207685,I21.4,Non-ST elevation (NSTEMI) myocardial infarction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,36310727,LA24434-5,Non-ST-segment elevation myocardial infarction (NSTEMI),1,,Answer,Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Meas Value,LOINC
,42505208,Z03.4,Observation for suspected myocardial infarction,,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Procedure,KCD7
,45576126,Z03.4,Observation for suspected myocardial infarction,,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Procedure,ICD10
,1434170,Z03.4,Observation for suspected myocardial infarction,,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Procedure,ICD10CN
,1434171,Z03.400,Observation for suspected myocardial infarction,,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Procedure,ICD10CN
,3239246,233839009,Old anterior myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2005,12/31/2099,Condition,Nebraska Lexicon
,4119949,233839009,Old anterior myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,1413872,I25.201,Old high lateral myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,3354500,233840006,Old inferior myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,4121467,233840006,Old inferior myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,1413877,I25.206,Old inferior wall myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413878,I25.207,Old inferior wall myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413876,I25.205,Old inferior wall myocardial infarction posterior wall (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413879,I25.208,Old inferior wall posterior wall myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,37155849,35421000087100,Old inferolateral myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,10/31/2022,12/31/2099,Condition,SNOMED
,4119950,233841005,Old lateral myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,3322473,233841005,Old lateral myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2005,12/31/2099,Condition,Nebraska Lexicon
,45601025,I25.2,Old myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,314666,1755008,Old myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,35207702,I25.2,Old myocardial infarction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,40323865,155306008,Old myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,42505973,I25.2,Old myocardial infarction,1,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,45496744,G32..00,Old myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,44820864,412,Old myocardial infarction,1,,3-dig billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD9CM
,3105655,155306008,Old myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,1413871,I25.200,Old myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413870,I25.2,Old myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413874,I25.203,Old myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,4121468,233842003,Old posterior myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,3341717,233842003,Old posterior myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,1413873,I25.202,Old posterior myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,3534039,582991000000108,Other acute myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,10/01/2012,Condition,SNOMED
,3124320,194808004,Other acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2010,07/31/2017,Condition,Nebraska Lexicon
,4111390,194808004,Other acute myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,45443329,G30y.00,Other acute myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3124321,194810002,Other acute myocardial infarction NOS,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/30/2002,01/31/2002,Condition,Nebraska Lexicon
,4110955,194810002,Other acute myocardial infarction NOS,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,45473546,G30yz00,Other acute myocardial infarction NOS,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3534040,583001000000107,Other acute myocardial infarction NOS,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,04/01/2012,Condition,SNOMED
,42488380,I23.8,Other current complications following acute myocardial infarction,1,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,1413845,I23.8,Other current complications following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,35207697,I23.8,Other current complications following acute myocardial infarction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,1413846,I23.800,Other current complications following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45533437,I23.8,Other current complications following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,1326591,I21.A9,Other myocardial infarction type,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2018,12/31/2099,Condition,ICD10CM
,3124310,194797009,Other specified anterior myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2010,07/31/2017,Condition,Nebraska Lexicon
,4111389,194797009,Other specified anterior myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,3533920,581511000000103,Other specified anterior myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,10/01/2012,Condition,SNOMED
,45523368,G301.00,Other specified anterior myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,1326589,I21.A,Other type of myocardial infarction,1,,4-char nonbill code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2018,12/31/2099,Condition,ICD10CM
,3295113,399211009,Past history of myocardial infarction,1,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,01/31/2005,12/31/2099,Observation,Nebraska Lexicon
,4138833,32574007,"Past myocardial infarction diagnosed on ECG AND/OR other special investigation, but currently presenting no symptoms",1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,3276958,32574007,"Past myocardial infarction diagnosed on electrocardiogram AND/OR other special investigation, but currently presenting no symptoms",1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,38000821,516,Percutaneous Cardiovascular Procedures with Acute Myocardial Infarction,1,,DRG,Non-Standard,timeout,timeout,timeout,timeout,10/01/2001,09/30/2005,Observation,DRG
,38000822,517,"Percutaneous Cardiovascular Procedures without Acute Myocardial Infarction, with Coronary Artery Stent Implant",1,,DRG,Non-Standard,timeout,timeout,timeout,timeout,10/01/2001,09/30/2005,Observation,DRG
,38000823,518,"Percutaneous Cardiovascular Procedures without Acute Myocardial Infarction, without Coronary Artery Stent Implant",1,,DRG,Non-Standard,timeout,timeout,timeout,timeout,10/01/2001,09/30/2007,Observation,DRG
,38000832,526,Percutaneous Cardiovascular Procedure with Drug-Eluding Stent with Acute Myocardial Infarction,1,,DRG,Non-Standard,timeout,timeout,timeout,timeout,04/01/2003,09/30/2005,Observation,DRG
,38000833,527,Percutaneous Cardiovascular Procedure with Drug-Eluding Stent without Acute Myocardial Infarction,1,,DRG,Non-Standard,timeout,timeout,timeout,timeout,04/01/2003,09/30/2005,Observation,DRG
,43533187,C9606,"Percutaneous transluminal revascularization of acute total/subtotal occlusion during acute myocardial infarction, coronary artery or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, includi...",1,,HCPCS,Standard,timeout,timeout,timeout,timeout,01/01/2013,12/31/2099,Procedure,HCPCS
,43528002,92941,"Percutaneous transluminal revascularization of acute total/subtotal occlusion during acute myocardial infarction, coronary artery or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty, including aspiration th",1,,CPT4,Standard,timeout,timeout,timeout,timeout,05/08/2013,12/31/2099,Procedure,CPT4
,3355139,71023004,Pericarditis due to acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2004,12/31/2099,Condition,Nebraska Lexicon
,3311866,233885007,Pericarditis following myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2002,12/31/2099,Condition,Nebraska Lexicon
,4322145,71023004,Pericarditis secondary to acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,38000408,115,"Permanent Cardiac Pacemaker Implant with Acute Myocardial Infarction, Heart Failure or Shock",1,,DRG,Non-Standard,timeout,timeout,timeout,timeout,10/01/1994,03/11/2016,Observation,DRG
,38000409,115,"Permanent Cardiac Pacemaker Implant with Acute Myocardial Infarction, Heart Failure or Shock, or Aicd Lead or Generator Proc",1,,DRG,Non-Standard,timeout,timeout,timeout,timeout,10/01/1997,09/30/2005,Observation,DRG
,45456735,G32..12,Personal history of myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Observation,Read
,1034828,LP98871-4,PhenX measure - myocardial infarction,1,,LOINC Component,Non-Standard,timeout,timeout,timeout,timeout,12/12/2019,12/13/2019,Observation,LOINC
,3124314,194800006,Posterior myocardial infarction NOS,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/30/2002,01/31/2002,Condition,Nebraska Lexicon
,4110952,194800006,Posterior myocardial infarction NOS,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,45420354,G304.00,Posterior myocardial infarction NOS,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3533922,581531000000106,Posterior myocardial infarction NOS,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,10/01/2012,Condition,SNOMED
,3254300,73999000,Posterior myocardial infarction on electrocardiogram,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,4253065,73999000,Posterior myocardial infarction on electrocardiogram,1,,Clinical Finding,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Observation,SNOMED
,37160779,1163420005,Postmyocardial infarction pericardial effusion,1,,Disorder,Standard,timeout,timeout,timeout,timeout,09/30/2021,12/31/2099,Condition,SNOMED
,3372353,66189004,Postmyocardial infarction pericarditis,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,44835929,411,Postmyocardial infarction syndrome,1,,4-dig billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD9CM
,319038,66189004,Postmyocardial infarction syndrome,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2023,Condition,SNOMED
,45456733,G310.00,Postmyocardial infarction syndrome,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,37160791,1163440003,Postoperative acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,09/30/2021,12/31/2099,Condition,SNOMED
,3146935,311790002,Postoperative myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,40398900,194870005,Postoperative myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,4030582,129574000,Postoperative myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,40515857,311790002,Postoperative myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,45483528,G38..00,Postoperative myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3363545,129574000,Postoperative myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2005,12/31/2099,Condition,Nebraska Lexicon
,3124362,194870005,Postoperative myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,45433420,G38z.00,"Postoperative myocardial infarction, unspecified",1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3124368,194876004,"Postoperative myocardial infarction, unspecified",1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,3146938,311797004,"Postoperative myocardial infarction, unspecified",1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2010,07/31/2017,Condition,Nebraska Lexicon
,3521098,677131000000105,"Postoperative myocardial infarction, unspecified",1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,10/01/2012,Condition,SNOMED
,40398907,194876004,"Postoperative myocardial infarction, unspecified",1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,4206868,311797004,"Postoperative myocardial infarction, unspecified",1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,35610087,1089431000000107,Postoperative nontransmural myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,04/01/2018,12/31/2099,Condition,SNOMED
,4206867,311796008,Postoperative subendocardial myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,40398906,194875000,Postoperative subendocardial myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,45423525,G384.00,Postoperative subendocardial myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3295395,311796008,Postoperative subendocardial myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2005,12/31/2099,Condition,Nebraska Lexicon
,3124367,194875000,Postoperative subendocardial myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,35610089,1089441000000103,Postoperative transmural myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,04/01/2018,12/31/2099,Condition,SNOMED
,3285728,311792005,Postoperative transmural myocardial infarction of anterior wall,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,4207921,311792005,Postoperative transmural myocardial infarction of anterior wall,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,45423524,G380.00,Postoperative transmural myocardial infarction of anterior wall,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,40398902,194871009,Postoperative transmural myocardial infarction of anterior wall,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,3124363,194871009,Postoperative transmural myocardial infarction of anterior wall,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,3124364,194872002,Postoperative transmural myocardial infarction of inferior wall,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,3393523,311793000,Postoperative transmural myocardial infarction of inferior wall,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,45470292,G381.00,Postoperative transmural myocardial infarction of inferior wall,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,4209541,311793000,Postoperative transmural myocardial infarction of inferior wall,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,40398903,194872002,Postoperative transmural myocardial infarction of inferior wall,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,3124365,194873007,Postoperative transmural myocardial infarction of other sites,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,3146936,311794006,Postoperative transmural myocardial infarction of other sites,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2010,07/31/2017,Condition,Nebraska Lexicon
,3540287,677111000000102,Postoperative transmural myocardial infarction of other sites,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,04/01/2011,Condition,SNOMED
